metadata_url,lat,lng
"https://dev.virtualearth.net/REST/V1/Imagery/Metadata/Birdseye/42.03,12.2?zl=19&orientation=0&o=json&key=BING_API_KEY",42.03,12.204119873046874
"https://dev.virtualearth.net/REST/V1/Imagery/Metadata/Birdseye/42.03,12.204119873?zl=19&orientation=0&o=json&key=BING_API_KEY",42.03,12.20823974609375
"https://dev.virtualearth.net/REST/V1/Imagery/Metadata/Birdseye/42.0269397815,12.2?zl=19&orientation=0&o=json&key=BING_API_KEY",42.02693978150531,12.204119873046874
"https://dev.virtualearth.net/REST/V1/Imagery/Metadata/Birdseye/42.0269397815,12.204119873?zl=19&orientation=0&o=json&key=BING_API_KEY",42.02693978150531,12.20823974609375
"https://dev.virtualearth.net/REST/V1/Imagery/Metadata/Birdseye/42.0238794157,12.2?zl=19&orientation=0&o=json&key=BING_API_KEY",42.02387941568982,12.204119873046874
"https://dev.virtualearth.net/REST/V1/Imagery/Metadata/Birdseye/42.0238794157,12.204119873?zl=19&orientation=0&o=json&key=BING_API_KEY",42.02387941568982,12.20823974609375
"https://dev.virtualearth.net/REST/V1/Imagery/Metadata/Birdseye/42.0208189026,12.2?zl=19&orientation=0&o=json&key=BING_API_KEY",42.02081890255516,12.204119873046874
"https://dev.virtualearth.net/REST/V1/Imagery/Metadata/Birdseye/42.0208189026,12.204119873?zl=19&orientation=0&o=json&key=BING_API_KEY",42.02081890255516,12.20823974609375
"https://dev.virtualearth.net/REST/V1/Imagery/Metadata/Birdseye/42.0177582421,12.2?zl=19&orientation=0&o=json&key=BING_API_KEY",42.017758242102985,12.204119873046874
"https://dev.virtualearth.net/REST/V1/Imagery/Metadata/Birdseye/42.0177582421,12.204119873?zl=19&orientation=0&o=json&key=BING_API_KEY",42.017758242102985,12.20823974609375
"https://dev.virtualearth.net/REST/V1/Imagery/Metadata/Birdseye/42.0146974343,12.2?zl=19&orientation=0&o=json&key=BING_API_KEY",42.01469743433492,12.204119873046874
"https://dev.virtualearth.net/REST/V1/Imagery/Metadata/Birdseye/42.0146974343,12.204119873?zl=19&orientation=0&o=json&key=BING_API_KEY",42.01469743433492,12.20823974609375
"https://dev.virtualearth.net/REST/V1/Imagery/Metadata/Birdseye/42.0116364793,12.2?zl=19&orientation=0&o=json&key=BING_API_KEY",42.01163647925262,12.204119873046874
"https://dev.virtualearth.net/REST/V1/Imagery/Metadata/Birdseye/42.0116364793,12.204119873?zl=19&orientation=0&o=json&key=BING_API_KEY",42.01163647925262,12.20823974609375
"https://dev.virtualearth.net/REST/V1/Imagery/Metadata/Birdseye/42.0085753769,12.2?zl=19&orientation=0&o=json&key=BING_API_KEY",42.00857537685773,12.204119873046874
"https://dev.virtualearth.net/REST/V1/Imagery/Metadata/Birdseye/42.0085753769,12.204119873?zl=19&orientation=0&o=json&key=BING_API_KEY",42.00857537685773,12.20823974609375
"https://dev.virtualearth.net/REST/V1/Imagery/Metadata/Birdseye/42.0055141272,12.2?zl=19&orientation=0&o=json&key=BING_API_KEY",42.00551412715189,12.204119873046874
"https://dev.virtualearth.net/REST/V1/Imagery/Metadata/Birdseye/42.0055141272,12.204119873?zl=19&orientation=0&o=json&key=BING_API_KEY",42.00551412715189,12.20823974609375
"https://dev.virtualearth.net/REST/V1/Imagery/Metadata/Birdseye/42.0024527301,12.2?zl=19&orientation=0&o=json&key=BING_API_KEY",42.00245273013676,12.204119873046874
"https://dev.virtualearth.net/REST/V1/Imagery/Metadata/Birdseye/42.0024527301,12.204119873?zl=19&orientation=0&o=json&key=BING_API_KEY",42.00245273013676,12.20823974609375
"https://dev.virtualearth.net/REST/V1/Imagery/Metadata/Birdseye/41.9993911858,12.2?zl=19&orientation=0&o=json&key=BING_API_KEY",41.999391185813984,12.204119873046874
"https://dev.virtualearth.net/REST/V1/Imagery/Metadata/Birdseye/41.9993911858,12.204119873?zl=19&orientation=0&o=json&key=BING_API_KEY",41.999391185813984,12.20823974609375
"https://dev.virtualearth.net/REST/V1/Imagery/Metadata/Birdseye/41.9963294942,12.2?zl=19&orientation=0&o=json&key=BING_API_KEY",41.99632949418522,12.204119873046874
"https://dev.virtualearth.net/REST/V1/Imagery/Metadata/Birdseye/41.9963294942,12.204119873?zl=19&orientation=0&o=json&key=BING_API_KEY",41.99632949418522,12.20823974609375
"https://dev.virtualearth.net/REST/V1/Imagery/Metadata/Birdseye/41.9932676553,12.2?zl=19&orientation=0&o=json&key=BING_API_KEY",41.99326765525212,12.204119873046874
"https://dev.virtualearth.net/REST/V1/Imagery/Metadata/Birdseye/41.9932676553,12.204119873?zl=19&orientation=0&o=json&key=BING_API_KEY",41.99326765525212,12.20823974609375
"https://dev.virtualearth.net/REST/V1/Imagery/Metadata/Birdseye/41.990205669,12.2?zl=19&orientation=0&o=json&key=BING_API_KEY",41.99020566901634,12.204119873046874
"https://dev.virtualearth.net/REST/V1/Imagery/Metadata/Birdseye/41.990205669,12.204119873?zl=19&orientation=0&o=json&key=BING_API_KEY",41.99020566901634,12.20823974609375
"https://dev.virtualearth.net/REST/V1/Imagery/Metadata/Birdseye/41.9871435355,12.2?zl=19&orientation=0&o=json&key=BING_API_KEY",41.98714353547954,12.204119873046874
"https://dev.virtualearth.net/REST/V1/Imagery/Metadata/Birdseye/41.9871435355,12.204119873?zl=19&orientation=0&o=json&key=BING_API_KEY",41.98714353547954,12.20823974609375
"https://dev.virtualearth.net/REST/V1/Imagery/Metadata/Birdseye/41.9840812546,12.2?zl=19&orientation=0&o=json&key=BING_API_KEY",41.98408125464338,12.204119873046874
"https://dev.virtualearth.net/REST/V1/Imagery/Metadata/Birdseye/41.9840812546,12.204119873?zl=19&orientation=0&o=json&key=BING_API_KEY",41.98408125464338,12.20823974609375
"https://dev.virtualearth.net/REST/V1/Imagery/Metadata/Birdseye/41.9810188265,12.2?zl=19&orientation=0&o=json&key=BING_API_KEY",41.98101882650952,12.204119873046874
"https://dev.virtualearth.net/REST/V1/Imagery/Metadata/Birdseye/41.9810188265,12.204119873?zl=19&orientation=0&o=json&key=BING_API_KEY",41.98101882650952,12.20823974609375
"https://dev.virtualearth.net/REST/V1/Imagery/Metadata/Birdseye/41.9779562511,12.2?zl=19&orientation=0&o=json&key=BING_API_KEY",41.977956251079625,12.204119873046874
"https://dev.virtualearth.net/REST/V1/Imagery/Metadata/Birdseye/41.9779562511,12.204119873?zl=19&orientation=0&o=json&key=BING_API_KEY",41.977956251079625,12.20823974609375
"https://dev.virtualearth.net/REST/V1/Imagery/Metadata/Birdseye/41.9748935284,12.2?zl=19&orientation=0&o=json&key=BING_API_KEY",41.97489352835536,12.204119873046874
"https://dev.virtualearth.net/REST/V1/Imagery/Metadata/Birdseye/41.9748935284,12.204119873?zl=19&orientation=0&o=json&key=BING_API_KEY",41.97489352835536,12.20823974609375
"https://dev.virtualearth.net/REST/V1/Imagery/Metadata/Birdseye/41.9718306583,12.2?zl=19&orientation=0&o=json&key=BING_API_KEY",41.97183065833839,12.204119873046874
"https://dev.virtualearth.net/REST/V1/Imagery/Metadata/Birdseye/41.9718306583,12.204119873?zl=19&orientation=0&o=json&key=BING_API_KEY",41.97183065833839,12.20823974609375
"https://dev.virtualearth.net/REST/V1/Imagery/Metadata/Birdseye/41.968767641,12.2?zl=19&orientation=0&o=json&key=BING_API_KEY",41.96876764103039,12.204119873046874
"https://dev.virtualearth.net/REST/V1/Imagery/Metadata/Birdseye/41.968767641,12.204119873?zl=19&orientation=0&o=json&key=BING_API_KEY",41.96876764103039,12.20823974609375
"https://dev.virtualearth.net/REST/V1/Imagery/Metadata/Birdseye/41.9657044764,12.2?zl=19&orientation=0&o=json&key=BING_API_KEY",41.96570447643302,12.204119873046874
"https://dev.virtualearth.net/REST/V1/Imagery/Metadata/Birdseye/41.9657044764,12.204119873?zl=19&orientation=0&o=json&key=BING_API_KEY",41.96570447643302,12.20823974609375
"https://dev.virtualearth.net/REST/V1/Imagery/Metadata/Birdseye/41.9626411645,12.2?zl=19&orientation=0&o=json&key=BING_API_KEY",41.96264116454796,12.204119873046874
"https://dev.virtualearth.net/REST/V1/Imagery/Metadata/Birdseye/41.9626411645,12.204119873?zl=19&orientation=0&o=json&key=BING_API_KEY",41.96264116454796,12.20823974609375
"https://dev.virtualearth.net/REST/V1/Imagery/Metadata/Birdseye/41.9595777054,12.2?zl=19&orientation=0&o=json&key=BING_API_KEY",41.95957770537689,12.204119873046874
"https://dev.virtualearth.net/REST/V1/Imagery/Metadata/Birdseye/41.9595777054,12.204119873?zl=19&orientation=0&o=json&key=BING_API_KEY",41.95957770537689,12.20823974609375
"https://dev.virtualearth.net/REST/V1/Imagery/Metadata/Birdseye/41.9565140989,12.2?zl=19&orientation=0&o=json&key=BING_API_KEY",41.95651409892147,12.204119873046874
"https://dev.virtualearth.net/REST/V1/Imagery/Metadata/Birdseye/41.9565140989,12.204119873?zl=19&orientation=0&o=json&key=BING_API_KEY",41.95651409892147,12.20823974609375
"https://dev.virtualearth.net/REST/V1/Imagery/Metadata/Birdseye/41.9534503452,12.2?zl=19&orientation=0&o=json&key=BING_API_KEY",41.953450345183384,12.204119873046874
"https://dev.virtualearth.net/REST/V1/Imagery/Metadata/Birdseye/41.9534503452,12.204119873?zl=19&orientation=0&o=json&key=BING_API_KEY",41.953450345183384,12.20823974609375
"https://dev.virtualearth.net/REST/V1/Imagery/Metadata/Birdseye/41.9503864442,12.2?zl=19&orientation=0&o=json&key=BING_API_KEY",41.950386444164316,12.204119873046874
"https://dev.virtualearth.net/REST/V1/Imagery/Metadata/Birdseye/41.9503864442,12.204119873?zl=19&orientation=0&o=json&key=BING_API_KEY",41.950386444164316,12.20823974609375
"https://dev.virtualearth.net/REST/V1/Imagery/Metadata/Birdseye/41.9473223959,12.2?zl=19&orientation=0&o=json&key=BING_API_KEY",41.947322395865946,12.204119873046874
"https://dev.virtualearth.net/REST/V1/Imagery/Metadata/Birdseye/41.9473223959,12.204119873?zl=19&orientation=0&o=json&key=BING_API_KEY",41.947322395865946,12.20823974609375
"https://dev.virtualearth.net/REST/V1/Imagery/Metadata/Birdseye/41.9442582003,12.2?zl=19&orientation=0&o=json&key=BING_API_KEY",41.94425820028996,12.204119873046874
"https://dev.virtualearth.net/REST/V1/Imagery/Metadata/Birdseye/41.9442582003,12.204119873?zl=19&orientation=0&o=json&key=BING_API_KEY",41.94425820028996,12.20823974609375
"https://dev.virtualearth.net/REST/V1/Imagery/Metadata/Birdseye/41.9411938574,12.2?zl=19&orientation=0&o=json&key=BING_API_KEY",41.94119385743804,12.204119873046874
"https://dev.virtualearth.net/REST/V1/Imagery/Metadata/Birdseye/41.9411938574,12.204119873?zl=19&orientation=0&o=json&key=BING_API_KEY",41.94119385743804,12.20823974609375
"https://dev.virtualearth.net/REST/V1/Imagery/Metadata/Birdseye/41.9381293673,12.2?zl=19&orientation=0&o=json&key=BING_API_KEY",41.938129367311866,12.204119873046874
"https://dev.virtualearth.net/REST/V1/Imagery/Metadata/Birdseye/41.9381293673,12.204119873?zl=19&orientation=0&o=json&key=BING_API_KEY",41.938129367311866,12.20823974609375
"https://dev.virtualearth.net/REST/V1/Imagery/Metadata/Birdseye/41.9350647299,12.2?zl=19&orientation=0&o=json&key=BING_API_KEY",41.93506472991313,12.204119873046874
"https://dev.virtualearth.net/REST/V1/Imagery/Metadata/Birdseye/41.9350647299,12.204119873?zl=19&orientation=0&o=json&key=BING_API_KEY",41.93506472991313,12.20823974609375
"https://dev.virtualearth.net/REST/V1/Imagery/Metadata/Birdseye/41.9319999452,12.2?zl=19&orientation=0&o=json&key=BING_API_KEY",41.931999945243525,12.204119873046874
"https://dev.virtualearth.net/REST/V1/Imagery/Metadata/Birdseye/41.9319999452,12.204119873?zl=19&orientation=0&o=json&key=BING_API_KEY",41.931999945243525,12.20823974609375
"https://dev.virtualearth.net/REST/V1/Imagery/Metadata/Birdseye/41.9289350133,12.2?zl=19&orientation=0&o=json&key=BING_API_KEY",41.928935013304745,12.204119873046874
"https://dev.virtualearth.net/REST/V1/Imagery/Metadata/Birdseye/41.9289350133,12.204119873?zl=19&orientation=0&o=json&key=BING_API_KEY",41.928935013304745,12.20823974609375
"https://dev.virtualearth.net/REST/V1/Imagery/Metadata/Birdseye/41.9258699341,12.2?zl=19&orientation=0&o=json&key=BING_API_KEY",41.92586993409848,12.204119873046874
"https://dev.virtualearth.net/REST/V1/Imagery/Metadata/Birdseye/41.9258699341,12.204119873?zl=19&orientation=0&o=json&key=BING_API_KEY",41.92586993409848,12.20823974609375
"https://dev.virtualearth.net/REST/V1/Imagery/Metadata/Birdseye/41.9228047076,12.2?zl=19&orientation=0&o=json&key=BING_API_KEY",41.92280470762642,12.204119873046874
"https://dev.virtualearth.net/REST/V1/Imagery/Metadata/Birdseye/41.9228047076,12.204119873?zl=19&orientation=0&o=json&key=BING_API_KEY",41.92280470762642,12.20823974609375
"https://dev.virtualearth.net/REST/V1/Imagery/Metadata/Birdseye/41.9197393339,12.2?zl=19&orientation=0&o=json&key=BING_API_KEY",41.91973933389027,12.204119873046874
"https://dev.virtualearth.net/REST/V1/Imagery/Metadata/Birdseye/41.9197393339,12.204119873?zl=19&orientation=0&o=json&key=BING_API_KEY",41.91973933389027,12.20823974609375
"https://dev.virtualearth.net/REST/V1/Imagery/Metadata/Birdseye/41.9166738129,12.2?zl=19&orientation=0&o=json&key=BING_API_KEY",41.91667381289172,12.204119873046874
"https://dev.virtualearth.net/REST/V1/Imagery/Metadata/Birdseye/41.9166738129,12.204119873?zl=19&orientation=0&o=json&key=BING_API_KEY",41.91667381289172,12.20823974609375
"https://dev.virtualearth.net/REST/V1/Imagery/Metadata/Birdseye/41.9136081446,12.2?zl=19&orientation=0&o=json&key=BING_API_KEY",41.913608144632484,12.204119873046874
"https://dev.virtualearth.net/REST/V1/Imagery/Metadata/Birdseye/41.9136081446,12.204119873?zl=19&orientation=0&o=json&key=BING_API_KEY",41.913608144632484,12.20823974609375
"https://dev.virtualearth.net/REST/V1/Imagery/Metadata/Birdseye/41.9105423291,12.2?zl=19&orientation=0&o=json&key=BING_API_KEY",41.91054232911426,12.204119873046874
"https://dev.virtualearth.net/REST/V1/Imagery/Metadata/Birdseye/41.9105423291,12.204119873?zl=19&orientation=0&o=json&key=BING_API_KEY",41.91054232911426,12.20823974609375
"https://dev.virtualearth.net/REST/V1/Imagery/Metadata/Birdseye/41.9074763663,12.2?zl=19&orientation=0&o=json&key=BING_API_KEY",41.90747636633874,12.204119873046874
"https://dev.virtualearth.net/REST/V1/Imagery/Metadata/Birdseye/41.9074763663,12.204119873?zl=19&orientation=0&o=json&key=BING_API_KEY",41.90747636633874,12.20823974609375
"https://dev.virtualearth.net/REST/V1/Imagery/Metadata/Birdseye/41.9044102563,12.2?zl=19&orientation=0&o=json&key=BING_API_KEY",41.90441025630764,12.204119873046874
"https://dev.virtualearth.net/REST/V1/Imagery/Metadata/Birdseye/41.9044102563,12.204119873?zl=19&orientation=0&o=json&key=BING_API_KEY",41.90441025630764,12.20823974609375
"https://dev.virtualearth.net/REST/V1/Imagery/Metadata/Birdseye/41.901343999,12.2?zl=19&orientation=0&o=json&key=BING_API_KEY",41.90134399902267,12.204119873046874
"https://dev.virtualearth.net/REST/V1/Imagery/Metadata/Birdseye/41.901343999,12.204119873?zl=19&orientation=0&o=json&key=BING_API_KEY",41.90134399902267,12.20823974609375
"https://dev.virtualearth.net/REST/V1/Imagery/Metadata/Birdseye/41.8982775945,12.2?zl=19&orientation=0&o=json&key=BING_API_KEY",41.898277594485535,12.204119873046874
"https://dev.virtualearth.net/REST/V1/Imagery/Metadata/Birdseye/41.8982775945,12.204119873?zl=19&orientation=0&o=json&key=BING_API_KEY",41.898277594485535,12.20823974609375
"https://dev.virtualearth.net/REST/V1/Imagery/Metadata/Birdseye/41.8952110427,12.2?zl=19&orientation=0&o=json&key=BING_API_KEY",41.89521104269795,12.204119873046874
"https://dev.virtualearth.net/REST/V1/Imagery/Metadata/Birdseye/41.8952110427,12.204119873?zl=19&orientation=0&o=json&key=BING_API_KEY",41.89521104269795,12.20823974609375
"https://dev.virtualearth.net/REST/V1/Imagery/Metadata/Birdseye/41.8921443437,12.2?zl=19&orientation=0&o=json&key=BING_API_KEY",41.89214434366163,12.204119873046874
"https://dev.virtualearth.net/REST/V1/Imagery/Metadata/Birdseye/41.8921443437,12.204119873?zl=19&orientation=0&o=json&key=BING_API_KEY",41.89214434366163,12.20823974609375
"https://dev.virtualearth.net/REST/V1/Imagery/Metadata/Birdseye/41.8890774974,12.2?zl=19&orientation=0&o=json&key=BING_API_KEY",41.889077497378274,12.204119873046874
"https://dev.virtualearth.net/REST/V1/Imagery/Metadata/Birdseye/41.8890774974,12.204119873?zl=19&orientation=0&o=json&key=BING_API_KEY",41.889077497378274,12.20823974609375
"https://dev.virtualearth.net/REST/V1/Imagery/Metadata/Birdseye/41.8860105038,12.2?zl=19&orientation=0&o=json&key=BING_API_KEY",41.88601050384962,12.204119873046874
"https://dev.virtualearth.net/REST/V1/Imagery/Metadata/Birdseye/41.8860105038,12.204119873?zl=19&orientation=0&o=json&key=BING_API_KEY",41.88601050384962,12.20823974609375
"https://dev.virtualearth.net/REST/V1/Imagery/Metadata/Birdseye/41.8829433631,12.2?zl=19&orientation=0&o=json&key=BING_API_KEY",41.88294336307737,12.204119873046874
"https://dev.virtualearth.net/REST/V1/Imagery/Metadata/Birdseye/41.8829433631,12.204119873?zl=19&orientation=0&o=json&key=BING_API_KEY",41.88294336307737,12.20823974609375
"https://dev.virtualearth.net/REST/V1/Imagery/Metadata/Birdseye/41.8798760751,12.2?zl=19&orientation=0&o=json&key=BING_API_KEY",41.87987607506326,12.204119873046874
"https://dev.virtualearth.net/REST/V1/Imagery/Metadata/Birdseye/41.8798760751,12.204119873?zl=19&orientation=0&o=json&key=BING_API_KEY",41.87987607506326,12.20823974609375
"https://dev.virtualearth.net/REST/V1/Imagery/Metadata/Birdseye/41.8768086398,12.2?zl=19&orientation=0&o=json&key=BING_API_KEY",41.87680863980899,12.204119873046874
"https://dev.virtualearth.net/REST/V1/Imagery/Metadata/Birdseye/41.8768086398,12.204119873?zl=19&orientation=0&o=json&key=BING_API_KEY",41.87680863980899,12.20823974609375
"https://dev.virtualearth.net/REST/V1/Imagery/Metadata/Birdseye/41.8737410573,12.2?zl=19&orientation=0&o=json&key=BING_API_KEY",41.8737410573163,12.204119873046874
"https://dev.virtualearth.net/REST/V1/Imagery/Metadata/Birdseye/41.8737410573,12.204119873?zl=19&orientation=0&o=json&key=BING_API_KEY",41.8737410573163,12.20823974609375
"https://dev.virtualearth.net/REST/V1/Imagery/Metadata/Birdseye/41.8706733276,12.2?zl=19&orientation=0&o=json&key=BING_API_KEY",41.870673327586914,12.204119873046874
"https://dev.virtualearth.net/REST/V1/Imagery/Metadata/Birdseye/41.8706733276,12.204119873?zl=19&orientation=0&o=json&key=BING_API_KEY",41.870673327586914,12.20823974609375
"https://dev.virtualearth.net/REST/V1/Imagery/Metadata/Birdseye/41.8676054506,12.2?zl=19&orientation=0&o=json&key=BING_API_KEY",41.867605450622555,12.204119873046874
"https://dev.virtualearth.net/REST/V1/Imagery/Metadata/Birdseye/41.8676054506,12.204119873?zl=19&orientation=0&o=json&key=BING_API_KEY",41.867605450622555,12.20823974609375
"https://dev.virtualearth.net/REST/V1/Imagery/Metadata/Birdseye/41.8645374264,12.2?zl=19&orientation=0&o=json&key=BING_API_KEY",41.86453742642495,12.204119873046874
"https://dev.virtualearth.net/REST/V1/Imagery/Metadata/Birdseye/41.8645374264,12.204119873?zl=19&orientation=0&o=json&key=BING_API_KEY",41.86453742642495,12.20823974609375
